Traffic_registration_point,Name,Road_reference,From,To,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Year,Month,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier,YearMonth,Monthly_Traffic_Volume,Daily_Mean_Traffic_Volume,Percent_Light_Vehicles,Percent_Heavy_Vehicles,Percent_5_6m_to_7_6m,Percent_7_6m_to_12_5m,Percent_12_5m_to_16_0m,Percent_16_0m_to_24_0m,Percent_Over_24_0m,Confidence_Interval,Traffic_Quality_Grade,is_weekend,season,heavy_vehicle_ratio,traffic_volume_category,traffic_quality_category,date,day_type
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,9722,9722,9722,100.0,29,29,0,18,99.8,Totalt,8722,982,450,147,13,373,372,1,2024,1,Wednesday,8722,2338,11060,-1338,0,True,2024-01,29166,5833.2,1.815336072363683,0.4861987004175148,0.09359047472363406,0.030664929449848964,0.0025669737322271758,0.07728672264056956,0.00020813300531571694,5833.2,99.82000000000001,0,Winter,0.2404854968113557,High,Good,2024-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,4697,4697,4697,100.0,31,31,0,15,99.7,1,4226,455,195,68,5,186,185,1,2024,2,Thursday,4226,1095,5321,-624,0,False,2024-02,28071,5614.2,1.7587238949178081,0.44387832266998567,0.08228191476814677,0.026432891675096055,0.002220085390034314,0.07374846155020237,0.00020813300531571694,5614.2,99.84,0,Winter,0.23312752820949542,Low,Good,2024-02-29,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,4660,4660,4660,100.0,31,31,0,2,100.0,2,4224,434,200,59,5,169,169,0,2024,2,Thursday,4224,1036,5260,-600,0,False,2024-02,28071,5614.2,1.7587238949178081,0.44387832266998567,0.08228191476814677,0.026432891675096055,0.002220085390034314,0.07374846155020237,0.00020813300531571694,5614.2,99.84,0,Winter,0.2223175965665236,Low,Good,2024-02-29,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,4662,4662,4662,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,4229,431,198,58,5,169,169,0,2024,2,Thursday,4229,1030,5259,-597,0,False,2024-02,28071,5614.2,1.7587238949178081,0.44387832266998567,0.08228191476814677,0.026432891675096055,0.002220085390034314,0.07374846155020237,0.00020813300531571694,5614.2,99.84,0,Winter,0.22093522093522094,Low,Good,2024-02-29,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,4695,4695,4695,100.0,31,31,0,16,99.7,Totalt i retning Waldemar Tranes Gt.,4221,458,198,69,6,186,185,1,2024,2,Thursday,4221,1103,5324,-629,0,False,2024-02,28071,5614.2,1.7587238949178081,0.44387832266998567,0.08228191476814677,0.026432891675096055,0.002220085390034314,0.07374846155020237,0.00020813300531571694,5614.2,99.84,0,Winter,0.2349307774227902,Low,Good,2024-02-29,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,9357,9357,9357,100.0,31,31,0,17,99.8,Totalt,8450,889,395,127,11,356,355,1,2024,2,Thursday,8450,2134,10584,-1227,0,True,2024-02,28071,5614.2,1.7587238949178081,0.44387832266998567,0.08228191476814677,0.026432891675096055,0.002220085390034314,0.07374846155020237,0.00020813300531571694,5614.2,99.84,0,Winter,0.22806455060382602,High,Good,2024-02-29,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,5218,5218,5218,100.0,30,30,0,24,99.5,1,4664,530,231,93,8,198,197,1,2024,3,Sunday,4664,1258,5922,-704,0,False,2024-03,31433,6286.6,1.9588784683630893,0.5106196397078923,0.09789189016682553,0.03607638758805761,0.0032607504166128993,0.0784661430040253,0.00020813300531571694,6286.6,99.7,1,Winter,0.24108853967037178,Medium,Good,2024-03-31,Holiday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,5260,5260,5260,100.0,30,30,0,4,99.9,2,4748,508,239,81,8,180,180,0,2024,3,Sunday,4748,1196,5944,-684,0,False,2024-03,31433,6286.6,1.9588784683630893,0.5106196397078923,0.09789189016682553,0.03607638758805761,0.0032607504166128993,0.0784661430040253,0.00020813300531571694,6286.6,99.7,1,Winter,0.22737642585551332,Medium,Good,2024-03-31,Holiday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,5260,5260,5260,100.0,30,30,0,4,99.9,Totalt i retning Hausmannsgate,4751,505,237,79,8,180,180,0,2024,3,Sunday,4751,1189,5940,-680,0,False,2024-03,31433,6286.6,1.9588784683630893,0.5106196397078923,0.09789189016682553,0.03607638758805761,0.0032607504166128993,0.0784661430040253,0.00020813300531571694,6286.6,99.7,1,Winter,0.22604562737642586,Medium,Good,2024-03-31,Holiday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,5218,5218,5218,100.0,30,30,0,24,99.5,Totalt i retning Waldemar Tranes Gt.,4660,533,233,94,8,198,197,1,2024,3,Sunday,4660,1264,5924,-706,0,False,2024-03,31433,6286.6,1.9588784683630893,0.5106196397078923,0.09789189016682553,0.03607638758805761,0.0032607504166128993,0.0784661430040253,0.00020813300531571694,6286.6,99.7,1,Winter,0.24223840551935608,Medium,Good,2024-03-31,Holiday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,10477,10477,10477,100.0,30,30,0,28,99.7,Totalt,9412,1038,471,173,15,378,377,1,2024,3,Sunday,9412,2453,11865,-1388,0,True,2024-03,31433,6286.6,1.9588784683630893,0.5106196397078923,0.09789189016682553,0.03607638758805761,0.0032607504166128993,0.0784661430040253,0.00020813300531571694,6286.6,99.7,1,Winter,0.23413190798892813,High,Good,2024-03-31,Holiday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,5264,5264,5264,100.0,31,31,0,23,99.6,1,4718,523,230,90,9,194,193,1,2024,4,Tuesday,4718,1240,5958,-694,0,False,2024-04,31748,6349.6,1.9837156736640982,0.5018086758161936,0.09650433679805409,0.035243855566794734,0.003815771764121478,0.0764541906193067,0.00041626601063143387,6349.6,99.7,0,Spring,0.23556231003039513,Medium,Good,2024-04-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,5318,5318,5318,100.0,31,31,0,7,99.9,2,4813,498,234,80,9,175,174,1,2024,4,Tuesday,4813,1171,5984,-666,0,False,2024-04,31748,6349.6,1.9837156736640982,0.5018086758161936,0.09650433679805409,0.035243855566794734,0.003815771764121478,0.0764541906193067,0.00041626601063143387,6349.6,99.7,0,Spring,0.22019556224144415,Medium,Good,2024-04-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,5320,5320,5320,100.0,31,31,0,8,99.8,Totalt i retning Hausmannsgate,4817,495,232,78,9,176,175,1,2024,4,Tuesday,4817,1166,5983,-663,0,False,2024-04,31748,6349.6,1.9837156736640982,0.5018086758161936,0.09650433679805409,0.035243855566794734,0.003815771764121478,0.0764541906193067,0.00041626601063143387,6349.6,99.7,0,Spring,0.21917293233082707,Medium,Good,2024-04-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,5263,5263,5263,100.0,31,31,0,24,99.5,Totalt i retning Waldemar Tranes Gt.,4714,526,231,91,9,194,193,1,2024,4,Tuesday,4714,1245,5959,-696,0,False,2024-04,31748,6349.6,1.9837156736640982,0.5018086758161936,0.09650433679805409,0.035243855566794734,0.003815771764121478,0.0764541906193067,0.00041626601063143387,6349.6,99.7,0,Spring,0.2365570967129014,Medium,Good,2024-04-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,10583,10583,10583,100.0,31,31,0,31,99.7,Totalt,9531,1021,464,169,19,369,367,2,2024,4,Tuesday,9531,2411,11942,-1359,0,True,2024-04,31748,6349.6,1.9837156736640982,0.5018086758161936,0.09650433679805409,0.035243855566794734,0.003815771764121478,0.0764541906193067,0.00041626601063143387,6349.6,99.7,0,Spring,0.22781819899839365,High,Good,2024-04-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,5049,5049,5049,100.0,30,30,0,22,99.6,1,4503,524,229,87,12,197,196,1,2024,5,Friday,4503,1246,5749,-700,0,False,2024-05,31168,6233.6,1.9424359609431476,0.5028493408427721,0.09594931545054551,0.034966344893040444,0.004856436790700062,0.07680107896149956,0.00027751067375428925,6233.6,99.7,0,Spring,0.24678154089918797,Medium,Good,2024-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,5340,5340,5340,100.0,30,30,0,12,99.8,2,4829,499,232,81,11,174,173,1,2024,5,Friday,4829,1171,6000,-660,0,False,2024-05,31168,6233.6,1.9424359609431476,0.5028493408427721,0.09594931545054551,0.034966344893040444,0.004856436790700062,0.07680107896149956,0.00027751067375428925,6233.6,99.7,0,Spring,0.2192883895131086,Medium,Good,2024-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,5363,5363,5363,100.0,30,30,0,12,99.8,Totalt i retning Hausmannsgate,4852,499,232,81,12,174,174,0,2024,5,Friday,4852,1172,6024,-661,0,False,2024-05,31168,6233.6,1.9424359609431476,0.5028493408427721,0.09594931545054551,0.034966344893040444,0.004856436790700062,0.07680107896149956,0.00027751067375428925,6233.6,99.7,0,Spring,0.21853440238672384,Medium,Good,2024-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,5027,5027,5027,100.0,30,30,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4481,524,229,87,12,196,195,1,2024,5,Friday,4481,1244,5725,-698,0,False,2024-05,31168,6233.6,1.9424359609431476,0.5028493408427721,0.09594931545054551,0.034966344893040444,0.004856436790700062,0.07680107896149956,0.00027751067375428925,6233.6,99.7,0,Spring,0.24746369604137658,Low,Good,2024-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,10389,10389,10389,100.0,30,30,0,33,99.7,Totalt,9333,1023,461,168,23,370,369,1,2024,5,Friday,9333,2415,11748,-1359,0,True,2024-05,31168,6233.6,1.9424359609431476,0.5028493408427721,0.09594931545054551,0.034966344893040444,0.004856436790700062,0.07680107896149956,0.00027751067375428925,6233.6,99.7,0,Spring,0.23245740687265376,High,Good,2024-05-31,Workday
